priority,image_id,relative_path,ornament_label,candidate_object_group_id,review_reasons,review_status,reviewer_notes
1,img_2b9ab68e2321d4eb,dataset_dev/01_opishnyan_ceramics/o375_2.jpg,01_opishnyan_ceramics,candidate_0b2871a0da4df4f5,cross_split_duplicate_candidate;confirm_object_group;assign_object_type;review_motif_visibility;record_provenance;record_license,pending,
1,img_fd4693a6cc75206d,dataset_dev/01_opishnyan_ceramics/o380_1.jpg,01_opishnyan_ceramics,candidate_cb3ec060b47bbaad,cross_split_duplicate_candidate;confirm_object_group;assign_object_type;review_motif_visibility;record_provenance;record_license,pending,
1,img_e377cd845bc8f23b,dataset_dev/01_opishnyan_ceramics/o380_2.jpg,01_opishnyan_ceramics,candidate_cb3ec060b47bbaad,cross_split_duplicate_candidate;confirm_object_group;assign_object_type;review_motif_visibility;record_provenance;record_license,pending,
1,img_d5c3eae7cb8b84b0,dataset_dev/05_kosiv_ceramics/k279.jpg,05_kosiv_ceramics,candidate_1191b678c45ad8c0,cross_split_duplicate_candidate;confirm_object_group;assign_object_type;review_motif_visibility;record_provenance;record_license,pending,
1,img_d30620ab744e0199,dataset_test/01_opishnyan_ceramics/o061.jpeg,01_opishnyan_ceramics,candidate_3d1d7f279c71eaa9,cross_split_duplicate_candidate;confirm_object_group;assign_object_type;review_motif_visibility;record_provenance;record_license,pending,
1,img_f347d2b85863b1b7,dataset_test/01_opishnyan_ceramics/o138.jpg,01_opishnyan_ceramics,candidate_7352d0c3579e60dd,cross_split_duplicate_candidate;confirm_object_group;assign_object_type;review_motif_visibility;record_provenance;record_license,pending,
1,img_e0cf70229117116e,dataset_test/01_opishnyan_ceramics/o225_4.jpg,01_opishnyan_ceramics,candidate_ffebebbed063d9bf,cross_split_duplicate_candidate;confirm_object_group;assign_object_type;review_motif_visibility;record_provenance;record_license,pending,
1,img_beea6243f623b5d0,dataset_test/01_opishnyan_ceramics/o226_1.jpg,01_opishnyan_ceramics,candidate_1407d083657a7c3e,cross_split_duplicate_candidate;confirm_object_group;assign_object_type;review_motif_visibility;record_provenance;record_license,pending,
1,img_4b15a6fe65b93e55,dataset_test/01_opishnyan_ceramics/o284.jpeg,01_opishnyan_ceramics,candidate_1f84534e3461322d,cross_split_duplicate_candidate;confirm_object_group;assign_object_type;review_motif_visibility;record_provenance;record_license,pending,
1,img_3f526a410d90b18f,dataset_test/01_opishnyan_ceramics/o286_1.jpg,01_opishnyan_ceramics,candidate_8fa5762260949e5a,cross_split_duplicate_candidate;confirm_object_group;assign_object_type;review_motif_visibility;record_provenance;record_license,pending,
1,img_a8dc2d775ff6ee8c,dataset_test/01_opishnyan_ceramics/o326_2.jpg,01_opishnyan_ceramics,candidate_24d684d178dc4b00,cross_split_duplicate_candidate;confirm_object_group;assign_object_type;review_motif_visibility;record_provenance;record_license,pending,
1,img_c03257799c6f7d64,dataset_test/01_opishnyan_ceramics/o352.jpg,01_opishnyan_ceramics,candidate_420ffdb9ae2481c3,cross_split_duplicate_candidate;confirm_object_group;assign_object_type;review_motif_visibility;record_provenance;record_license,pending,
1,img_44dae0b6e6112b8f,dataset_test/01_opishnyan_ceramics/o362_1.jpg,01_opishnyan_ceramics,candidate_7913d1d0d4c6c1be,cross_split_duplicate_candidate;confirm_object_group;assign_object_type;review_motif_visibility;record_provenance;record_license,pending,
1,img_4abb9030b7959c85,dataset_test/01_opishnyan_ceramics/o362_2.jpg,01_opishnyan_ceramics,candidate_7913d1d0d4c6c1be,cross_split_duplicate_candidate;confirm_object_group;assign_object_type;review_motif_visibility;record_provenance;record_license,pending,
1,img_ce2b553062ec2b5f,dataset_test/01_opishnyan_ceramics/o365_1.jpg,01_opishnyan_ceramics,candidate_ada644db4dceed48,cross_split_duplicate_candidate;confirm_object_group;assign_object_type;review_motif_visibility;record_provenance;record_license,pending,
1,img_a41f538eaa3ca4fd,dataset_test/01_opishnyan_ceramics/o375_1.jpg,01_opishnyan_ceramics,candidate_0b2871a0da4df4f5,cross_split_duplicate_candidate;confirm_object_group;assign_object_type;review_motif_visibility;record_provenance;record_license,pending,
1,img_d0833ac497c47d30,dataset_test/01_opishnyan_ceramics/o375_3.jpg,01_opishnyan_ceramics,candidate_0b2871a0da4df4f5,cross_split_duplicate_candidate;confirm_object_group;assign_object_type;review_motif_visibility;record_provenance;record_license,pending,
1,img_c00c4c06be6cc2d0,dataset_test/01_opishnyan_ceramics/o375_4.jpg,01_opishnyan_ceramics,candidate_0b2871a0da4df4f5,cross_split_duplicate_candidate;confirm_object_group;assign_object_type;review_motif_visibility;record_provenance;record_license,pending,
1,img_0362511ba2fbe757,dataset_test/01_opishnyan_ceramics/o380_3.jpg,01_opishnyan_ceramics,candidate_cb3ec060b47bbaad,cross_split_duplicate_candidate;confirm_object_group;assign_object_type;review_motif_visibility;record_provenance;record_license,pending,
1,img_21379ee2dc031ca9,dataset_test/01_opishnyan_ceramics/o380_4.jpg,01_opishnyan_ceramics,candidate_cb3ec060b47bbaad,cross_split_duplicate_candidate;confirm_object_group;assign_object_type;review_motif_visibility;record_provenance;record_license,pending,
1,img_e2525e62b409ba40,dataset_test/05_kosiv_ceramics/k025.jpg,05_kosiv_ceramics,candidate_1191b678c45ad8c0,cross_split_duplicate_candidate;confirm_object_group;assign_object_type;review_motif_visibility;record_provenance;record_license,pending,
2,img_e7ea0dea3318bfa1,dataset_dev/01_opishnyan_ceramics/o002_1.jpg,01_opishnyan_ceramics,candidate_5ccb2f82bfbc8f63,duplicate_or_group_candidate;confirm_object_group;assign_object_type;review_motif_visibility;record_provenance;record_license,pending,
2,img_ecdbd1aa48ac3c15,dataset_dev/01_opishnyan_ceramics/o002_2.jpg,01_opishnyan_ceramics,candidate_5ccb2f82bfbc8f63,duplicate_or_group_candidate;confirm_object_group;assign_object_type;review_motif_visibility;record_provenance;record_license,pending,
2,img_933bc2f1d196103a,dataset_dev/01_opishnyan_ceramics/o021_1.jpg,01_opishnyan_ceramics,candidate_1cf6456ffc4b7a6b,duplicate_or_group_candidate;confirm_object_group;assign_object_type;review_motif_visibility;record_provenance;record_license,pending,
2,img_59ef3e65af82ce5f,dataset_dev/01_opishnyan_ceramics/o021_2.jpg,01_opishnyan_ceramics,candidate_1cf6456ffc4b7a6b,duplicate_or_group_candidate;confirm_object_group;assign_object_type;review_motif_visibility;record_provenance;record_license,pending,
2,img_cca0114dc4a259a2,dataset_dev/01_opishnyan_ceramics/o022_1.jpg,01_opishnyan_ceramics,candidate_527e3bb87583a94a,duplicate_or_group_candidate;confirm_object_group;assign_object_type;review_motif_visibility;record_provenance;record_license,pending,
2,img_c05000654064edbf,dataset_dev/01_opishnyan_ceramics/o022_2.jpg,01_opishnyan_ceramics,candidate_527e3bb87583a94a,duplicate_or_group_candidate;confirm_object_group;assign_object_type;review_motif_visibility;record_provenance;record_license,pending,
2,img_3fccd5c040b2d8bf,dataset_dev/01_opishnyan_ceramics/o023_1.jpg,01_opishnyan_ceramics,candidate_cde6666645f26eec,duplicate_or_group_candidate;confirm_object_group;assign_object_type;review_motif_visibility;record_provenance;record_license,pending,
2,img_8c93737d0a8cc140,dataset_dev/01_opishnyan_ceramics/o023_2.jpg,01_opishnyan_ceramics,candidate_cde6666645f26eec,duplicate_or_group_candidate;confirm_object_group;assign_object_type;review_motif_visibility;record_provenance;record_license,pending,
2,img_f4fd76db97a1439f,dataset_dev/01_opishnyan_ceramics/o023_3.jpg,01_opishnyan_ceramics,candidate_cde6666645f26eec,duplicate_or_group_candidate;confirm_object_group;assign_object_type;review_motif_visibility;record_provenance;record_license,pending,
2,img_eb051631a2cba71b,dataset_dev/01_opishnyan_ceramics/o025_1.jpg,01_opishnyan_ceramics,candidate_d5fb7bb39eda9ef6,duplicate_or_group_candidate;confirm_object_group;assign_object_type;review_motif_visibility;record_provenance;record_license,pending,
2,img_c2473c2527789249,dataset_dev/01_opishnyan_ceramics/o025_2.jpg,01_opishnyan_ceramics,candidate_d5fb7bb39eda9ef6,duplicate_or_group_candidate;confirm_object_group;assign_object_type;review_motif_visibility;record_provenance;record_license,pending,
2,img_1f30e05f8e6332dd,dataset_dev/01_opishnyan_ceramics/o025_3.jpg,01_opishnyan_ceramics,candidate_d5fb7bb39eda9ef6,duplicate_or_group_candidate;confirm_object_group;assign_object_type;review_motif_visibility;record_provenance;record_license,pending,
2,img_dfd32760e3d6c4ec,dataset_dev/01_opishnyan_ceramics/o026_1.jpg,01_opishnyan_ceramics,candidate_acb1d3352d3c286c,duplicate_or_group_candidate;confirm_object_group;assign_object_type;review_motif_visibility;record_provenance;record_license,pending,
2,img_33b7aafcc8fd27c6,dataset_dev/01_opishnyan_ceramics/o026_2.jpg,01_opishnyan_ceramics,candidate_acb1d3352d3c286c,duplicate_or_group_candidate;confirm_object_group;assign_object_type;review_motif_visibility;record_provenance;record_license,pending,
2,img_6b8eaa0556f171f0,dataset_dev/01_opishnyan_ceramics/o026_3.jpg,01_opishnyan_ceramics,candidate_acb1d3352d3c286c,duplicate_or_group_candidate;confirm_object_group;assign_object_type;review_motif_visibility;record_provenance;record_license,pending,
2,img_a77c82f525630403,dataset_dev/01_opishnyan_ceramics/o027_1.jpg,01_opishnyan_ceramics,candidate_041193d20a5021ce,duplicate_or_group_candidate;confirm_object_group;assign_object_type;review_motif_visibility;record_provenance;record_license,pending,
2,img_3ca8afbd456245ff,dataset_dev/01_opishnyan_ceramics/o027_2.jpg,01_opishnyan_ceramics,candidate_041193d20a5021ce,duplicate_or_group_candidate;confirm_object_group;assign_object_type;review_motif_visibility;record_provenance;record_license,pending,
2,img_322988bb926a862d,dataset_dev/01_opishnyan_ceramics/o029_1.jpg,01_opishnyan_ceramics,candidate_b36418f4b389daa9,duplicate_or_group_candidate;confirm_object_group;assign_object_type;review_motif_visibility;record_provenance;record_license,pending,
2,img_b8caa533ee77ec09,dataset_dev/01_opishnyan_ceramics/o029_2.jpg,01_opishnyan_ceramics,candidate_b36418f4b389daa9,duplicate_or_group_candidate;confirm_object_group;assign_object_type;review_motif_visibility;record_provenance;record_license,pending,
2,img_5abe708542bad721,dataset_dev/01_opishnyan_ceramics/o031_1.jpg,01_opishnyan_ceramics,candidate_a2f84e66466235f9,duplicate_or_group_candidate;confirm_object_group;assign_object_type;review_motif_visibility;record_provenance;record_license,pending,
2,img_992e9e1716ec77a8,dataset_dev/01_opishnyan_ceramics/o031_2.jpg,01_opishnyan_ceramics,candidate_a2f84e66466235f9,duplicate_or_group_candidate;confirm_object_group;assign_object_type;review_motif_visibility;record_provenance;record_license,pending,
2,img_a415877b140c9985,dataset_dev/01_opishnyan_ceramics/o040_1.jpg,01_opishnyan_ceramics,candidate_c9ce9574232053b9,duplicate_or_group_candidate;confirm_object_group;assign_object_type;review_motif_visibility;record_provenance;record_license,pending,
2,img_5926268061c8e0fd,dataset_dev/01_opishnyan_ceramics/o040_2.jpg,01_opishnyan_ceramics,candidate_c9ce9574232053b9,duplicate_or_group_candidate;confirm_object_group;assign_object_type;review_motif_visibility;record_provenance;record_license,pending,
2,img_e00cffffd04a9709,dataset_dev/01_opishnyan_ceramics/o041_1.jpg,01_opishnyan_ceramics,candidate_566bea4a85b74c29,duplicate_or_group_candidate;confirm_object_group;assign_object_type;review_motif_visibility;record_provenance;record_license,pending,
2,img_ac3146a64c626fc7,dataset_dev/01_opishnyan_ceramics/o041_2.jpg,01_opishnyan_ceramics,candidate_566bea4a85b74c29,duplicate_or_group_candidate;confirm_object_group;assign_object_type;review_motif_visibility;record_provenance;record_license,pending,
2,img_8fc16e138d1e4730,dataset_dev/01_opishnyan_ceramics/o056_1.jpg,01_opishnyan_ceramics,candidate_07a09fc5f6769363,duplicate_or_group_candidate;confirm_object_group;assign_object_type;review_motif_visibility;record_provenance;record_license,pending,
2,img_50ae20fa9c372726,dataset_dev/01_opishnyan_ceramics/o056_2.jpg,01_opishnyan_ceramics,candidate_07a09fc5f6769363,duplicate_or_group_candidate;confirm_object_group;assign_object_type;review_motif_visibility;record_provenance;record_license,pending,
2,img_9f4dd9669496c0fc,dataset_dev/01_opishnyan_ceramics/o080.jpg,01_opishnyan_ceramics,candidate_24d3151c791c8960,duplicate_or_group_candidate;confirm_object_group;assign_object_type;review_motif_visibility;record_provenance;record_license,pending,
2,img_14bbcde62d473908,dataset_dev/01_opishnyan_ceramics/o136.jpg,01_opishnyan_ceramics,candidate_c04de295fa3cbbb9,duplicate_or_group_candidate;confirm_object_group;assign_object_type;review_motif_visibility;record_provenance;record_license,pending,
2,img_e228a82b01727a0f,dataset_dev/01_opishnyan_ceramics/o168_1.jpg,01_opishnyan_ceramics,candidate_6091b2e5e731968a,duplicate_or_group_candidate;confirm_object_group;assign_object_type;review_motif_visibility;record_provenance;record_license,pending,
2,img_2960b120c1061863,dataset_dev/01_opishnyan_ceramics/o168_2.jpg,01_opishnyan_ceramics,candidate_6091b2e5e731968a,duplicate_or_group_candidate;confirm_object_group;assign_object_type;review_motif_visibility;record_provenance;record_license,pending,
2,img_132ac06c4185d62b,dataset_dev/01_opishnyan_ceramics/o177.jpg,01_opishnyan_ceramics,candidate_13c3520ab169f634,duplicate_or_group_candidate;confirm_object_group;assign_object_type;review_motif_visibility;record_provenance;record_license,pending,
2,img_18dff748fa839596,dataset_dev/01_opishnyan_ceramics/o179.jpg,01_opishnyan_ceramics,candidate_13c3520ab169f634,duplicate_or_group_candidate;confirm_object_group;assign_object_type;review_motif_visibility;record_provenance;record_license,pending,
2,img_bba089c971bc718c,dataset_dev/01_opishnyan_ceramics/o202.jpg,01_opishnyan_ceramics,candidate_24d3151c791c8960,duplicate_or_group_candidate;confirm_object_group;assign_object_type;review_motif_visibility;record_provenance;record_license,pending,
2,img_b866957ff1f5b755,dataset_dev/01_opishnyan_ceramics/o208_1.jpg,01_opishnyan_ceramics,candidate_dff504a8086a129c,duplicate_or_group_candidate;confirm_object_group;assign_object_type;review_motif_visibility;record_provenance;record_license,pending,
2,img_9bc51236e8fc9ed7,dataset_dev/01_opishnyan_ceramics/o208_2.jpg,01_opishnyan_ceramics,candidate_dff504a8086a129c,duplicate_or_group_candidate;confirm_object_group;assign_object_type;review_motif_visibility;record_provenance;record_license,pending,
2,img_4ae8e743ce6add41,dataset_dev/01_opishnyan_ceramics/o208_3.jpg,01_opishnyan_ceramics,candidate_dff504a8086a129c,duplicate_or_group_candidate;confirm_object_group;assign_object_type;review_motif_visibility;record_provenance;record_license,pending,
2,img_a6d08ac9cc301204,dataset_dev/01_opishnyan_ceramics/o208_4.jpg,01_opishnyan_ceramics,candidate_dff504a8086a129c,duplicate_or_group_candidate;confirm_object_group;assign_object_type;review_motif_visibility;record_provenance;record_license,pending,
2,img_c32e4f8ca6f6afd3,dataset_dev/01_opishnyan_ceramics/o208_5.jpg,01_opishnyan_ceramics,candidate_dff504a8086a129c,duplicate_or_group_candidate;confirm_object_group;assign_object_type;review_motif_visibility;record_provenance;record_license,pending,
2,img_145ce50580c2e738,dataset_dev/01_opishnyan_ceramics/o214.jpg,01_opishnyan_ceramics,candidate_c04de295fa3cbbb9,duplicate_or_group_candidate;confirm_object_group;assign_object_type;review_motif_visibility;record_provenance;record_license,pending,
2,img_cb94defd98ea0ecf,dataset_dev/01_opishnyan_ceramics/o238_1.jpg,01_opishnyan_ceramics,candidate_8b2594fc8556035e,duplicate_or_group_candidate;confirm_object_group;assign_object_type;review_motif_visibility;record_provenance;record_license,pending,
2,img_b6c8a1f25fcff781,dataset_dev/01_opishnyan_ceramics/o238_2.jpg,01_opishnyan_ceramics,candidate_8b2594fc8556035e,duplicate_or_group_candidate;confirm_object_group;assign_object_type;review_motif_visibility;record_provenance;record_license,pending,
2,img_2b60864c8acbd2ed,dataset_dev/01_opishnyan_ceramics/o238_3.jpg,01_opishnyan_ceramics,candidate_8b2594fc8556035e,duplicate_or_group_candidate;confirm_object_group;assign_object_type;review_motif_visibility;record_provenance;record_license,pending,
2,img_126cf508ef443a2e,dataset_dev/01_opishnyan_ceramics/o238_4.jpg,01_opishnyan_ceramics,candidate_8b2594fc8556035e,duplicate_or_group_candidate;confirm_object_group;assign_object_type;review_motif_visibility;record_provenance;record_license,pending,
2,img_3ee3eeef60f72437,dataset_dev/01_opishnyan_ceramics/o238_5.jpg,01_opishnyan_ceramics,candidate_8b2594fc8556035e,duplicate_or_group_candidate;confirm_object_group;assign_object_type;review_motif_visibility;record_provenance;record_license,pending,
2,img_48c3e0ac7ac459c8,dataset_dev/01_opishnyan_ceramics/o239_1.jpg,01_opishnyan_ceramics,candidate_2dca56fa41f34fa7,duplicate_or_group_candidate;confirm_object_group;assign_object_type;review_motif_visibility;record_provenance;record_license,pending,
2,img_e74ffa08e7ae375a,dataset_dev/01_opishnyan_ceramics/o239_2.jpg,01_opishnyan_ceramics,candidate_2dca56fa41f34fa7,duplicate_or_group_candidate;confirm_object_group;assign_object_type;review_motif_visibility;record_provenance;record_license,pending,
2,img_d1fc44e2cf491131,dataset_dev/01_opishnyan_ceramics/o239_3.jpg,01_opishnyan_ceramics,candidate_2dca56fa41f34fa7,duplicate_or_group_candidate;confirm_object_group;assign_object_type;review_motif_visibility;record_provenance;record_license,pending,
2,img_c8ef2eb10beb8067,dataset_dev/01_opishnyan_ceramics/o239_4.jpg,01_opishnyan_ceramics,candidate_2dca56fa41f34fa7,duplicate_or_group_candidate;confirm_object_group;assign_object_type;review_motif_visibility;record_provenance;record_license,pending,
2,img_8236436c367459ed,dataset_dev/01_opishnyan_ceramics/o239_5.jpg,01_opishnyan_ceramics,candidate_2dca56fa41f34fa7,duplicate_or_group_candidate;confirm_object_group;assign_object_type;review_motif_visibility;record_provenance;record_license,pending,
2,img_9dcae94b7c028b48,dataset_dev/01_opishnyan_ceramics/o239_6.jpg,01_opishnyan_ceramics,candidate_2dca56fa41f34fa7,duplicate_or_group_candidate;confirm_object_group;assign_object_type;review_motif_visibility;record_provenance;record_license,pending,
2,img_93b2789a31126f29,dataset_dev/01_opishnyan_ceramics/o240_1.jpg,01_opishnyan_ceramics,candidate_dab984ffd35827ab,duplicate_or_group_candidate;confirm_object_group;assign_object_type;review_motif_visibility;record_provenance;record_license,pending,
2,img_0d7ce2666d11bb48,dataset_dev/01_opishnyan_ceramics/o240_2.jpg,01_opishnyan_ceramics,candidate_dab984ffd35827ab,duplicate_or_group_candidate;confirm_object_group;assign_object_type;review_motif_visibility;record_provenance;record_license,pending,
2,img_501e17ee4507ae59,dataset_dev/01_opishnyan_ceramics/o240_3.jpg,01_opishnyan_ceramics,candidate_dab984ffd35827ab,duplicate_or_group_candidate;confirm_object_group;assign_object_type;review_motif_visibility;record_provenance;record_license,pending,
2,img_6f8c7cbb1fa03243,dataset_dev/01_opishnyan_ceramics/o240_4.jpg,01_opishnyan_ceramics,candidate_dab984ffd35827ab,duplicate_or_group_candidate;confirm_object_group;assign_object_type;review_motif_visibility;record_provenance;record_license,pending,
2,img_a86a1b6053becbfa,dataset_dev/01_opishnyan_ceramics/o241_1.jpg,01_opishnyan_ceramics,candidate_50768466202a0706,duplicate_or_group_candidate;confirm_object_group;assign_object_type;review_motif_visibility;record_provenance;record_license,pending,
2,img_ffa7ba15d83ebe0b,dataset_dev/01_opishnyan_ceramics/o241_2.jpg,01_opishnyan_ceramics,candidate_50768466202a0706,duplicate_or_group_candidate;confirm_object_group;assign_object_type;review_motif_visibility;record_provenance;record_license,pending,
2,img_54d25170201fb5ca,dataset_dev/01_opishnyan_ceramics/o241_3.jpg,01_opishnyan_ceramics,candidate_50768466202a0706,duplicate_or_group_candidate;confirm_object_group;assign_object_type;review_motif_visibility;record_provenance;record_license,pending,
2,img_7acc158d3d0724b0,dataset_dev/01_opishnyan_ceramics/o241_4.jpg,01_opishnyan_ceramics,candidate_50768466202a0706,duplicate_or_group_candidate;confirm_object_group;assign_object_type;review_motif_visibility;record_provenance;record_license,pending,
2,img_b8e4297448c9e0dc,dataset_dev/01_opishnyan_ceramics/o242_1.jpg,01_opishnyan_ceramics,candidate_ae886ec1e48e1c2a,duplicate_or_group_candidate;confirm_object_group;assign_object_type;review_motif_visibility;record_provenance;record_license,pending,
2,img_52eca838bac851ab,dataset_dev/01_opishnyan_ceramics/o242_2.jpg,01_opishnyan_ceramics,candidate_ae886ec1e48e1c2a,duplicate_or_group_candidate;confirm_object_group;assign_object_type;review_motif_visibility;record_provenance;record_license,pending,
2,img_9f7b8342b05305bd,dataset_dev/01_opishnyan_ceramics/o242_3.jpg,01_opishnyan_ceramics,candidate_ae886ec1e48e1c2a,duplicate_or_group_candidate;confirm_object_group;assign_object_type;review_motif_visibility;record_provenance;record_license,pending,
2,img_7e2ec2a69156e43e,dataset_dev/01_opishnyan_ceramics/o242_4.jpg,01_opishnyan_ceramics,candidate_ae886ec1e48e1c2a,duplicate_or_group_candidate;confirm_object_group;assign_object_type;review_motif_visibility;record_provenance;record_license,pending,
2,img_ce99660dc3c55c07,dataset_dev/01_opishnyan_ceramics/o242_5.jpg,01_opishnyan_ceramics,candidate_ae886ec1e48e1c2a,duplicate_or_group_candidate;confirm_object_group;assign_object_type;review_motif_visibility;record_provenance;record_license,pending,
2,img_8089ced9edc75267,dataset_dev/01_opishnyan_ceramics/o243_1.jpg,01_opishnyan_ceramics,candidate_ea266c653e72cc17,duplicate_or_group_candidate;confirm_object_group;assign_object_type;review_motif_visibility;record_provenance;record_license,pending,
2,img_bd929df3fe7d5fbd,dataset_dev/01_opishnyan_ceramics/o243_2.jpg,01_opishnyan_ceramics,candidate_ea266c653e72cc17,duplicate_or_group_candidate;confirm_object_group;assign_object_type;review_motif_visibility;record_provenance;record_license,pending,
2,img_b084220fc3fbdd26,dataset_dev/01_opishnyan_ceramics/o243_3.jpg,01_opishnyan_ceramics,candidate_ea266c653e72cc17,duplicate_or_group_candidate;confirm_object_group;assign_object_type;review_motif_visibility;record_provenance;record_license,pending,
2,img_d382e6f75f0a4dd9,dataset_dev/01_opishnyan_ceramics/o243_4.jpg,01_opishnyan_ceramics,candidate_ea266c653e72cc17,duplicate_or_group_candidate;confirm_object_group;assign_object_type;review_motif_visibility;record_provenance;record_license,pending,
2,img_663ec2166ae0dfba,dataset_dev/01_opishnyan_ceramics/o243_5.jpg,01_opishnyan_ceramics,candidate_ea266c653e72cc17,duplicate_or_group_candidate;confirm_object_group;assign_object_type;review_motif_visibility;record_provenance;record_license,pending,
2,img_da84406d4e652347,dataset_dev/01_opishnyan_ceramics/o243_6.jpg,01_opishnyan_ceramics,candidate_ea266c653e72cc17,duplicate_or_group_candidate;confirm_object_group;assign_object_type;review_motif_visibility;record_provenance;record_license,pending,
2,img_184565012f5c7981,dataset_dev/01_opishnyan_ceramics/o243_7.jpg,01_opishnyan_ceramics,candidate_ea266c653e72cc17,duplicate_or_group_candidate;confirm_object_group;assign_object_type;review_motif_visibility;record_provenance;record_license,pending,
2,img_0108d3ca73ddaba5,dataset_dev/01_opishnyan_ceramics/o243_8.jpg,01_opishnyan_ceramics,candidate_ea266c653e72cc17,duplicate_or_group_candidate;confirm_object_group;assign_object_type;review_motif_visibility;record_provenance;record_license,pending,
2,img_2ec1a27617fae637,dataset_dev/01_opishnyan_ceramics/o243_9.jpg,01_opishnyan_ceramics,candidate_ea266c653e72cc17,duplicate_or_group_candidate;confirm_object_group;assign_object_type;review_motif_visibility;record_provenance;record_license,pending,
